ID	Name	SMILES	Origin	InChiKey	Source
BGC0002198.1	terreazepine	NC1=C(C=CC=C1)C(=O)NC1CC(=O)C2=CC=CC=C2NC1=O	Aspergillus terreus var. terreus	TVPLZAQWRYWFFT-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002350.0	bleomycin A2	CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O	Streptomyces mobaraensis NBRC 13819 = DSM 40847	OYVAGSVQBOHSSS-UAPAGMARSA-O	MIBiG4.0rc1
BGC0002350.1	bleomycin B2	CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCCN=C(N)N)O	Streptomyces mobaraensis NBRC 13819 = DSM 40847	NBLHOLNNKJBEDC-XOGQCRKLSA-N	MIBiG4.0rc1
BGC0000301.0	anabaenopeptin 908	CC[C@@H]([C@H]1C(NCCCC[C@@H](NC(N[C@H](C(O)=O)CCCNC(N)=N)=O)C(N[C@@H](C(C)C)C(N[C@@H](CCC2=CC=C(O)C=C2)C(N(C)[C@@H](CCC3=CC=C(O)C=C3)C(N1)=O)=O)=O)=O)=O)C	Planktothrix agardhii NIVA-CYA 126/8	FPSCSFRHCCJLDN-ORCWKVIUSA-N	MIBiG4.0rc1
BGC0000301.1	anabaenopeptin 915	CC[C@H](C)[C@H]1C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)CCC2=CC=C(C=C2)O)C)CCC3=CC=C(C=C3)O)C(C)C)NC(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O	Planktothrix agardhii NIVA-CYA 126/8	KWDLKNNQGMAHJR-HBWVXJRASA-N	MIBiG4.0rc1
BGC0001801.1	watasemycin A	[H][C@]1(SC[C@@](C)(N1C)C(O)=O)[C@]1([H])N=C(S[C@H]1C)C1=CC=CC=C1O	Streptomyces venezuelae ATCC 10712	NOEXPDVJQLSPPC-UODBANLJSA-N	MIBiG4.0rc1
BGC0001801.2	watasemycin B	[H][C@@]1(SC[C@](C)(N1C)C(O)=O)[C@@]1([H])N=C(S[C@H]1C)C1=CC=CC=C1O	Streptomyces venezuelae ATCC 10712	NOEXPDVJQLSPPC-MQQCTCJLSA-N	MIBiG4.0rc1
BGC0001519.0	aurantimycin A	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C	Streptomyces aurantiacus JA 4570	JSVPJXYQXDNLRD-NSCUIBACSA-N	MIBiG4.0rc1
BGC0000893.0	chloramphenicol	OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O	Streptomyces venezuelae ATCC 10712	WIIZWVCIJKGZOK-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002889.0	actinrhater B	CC1=CC=C(C(OC3C(O)C(O)C(O)C(C)O3)=O)C2=C1OC(C)=N2	Kitasatospora  sp. YINM00002	VKZBTEOKYBQTQD-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002889.1	actinrhater A	CC1=CC=C(C(OC2C(O)C(O)C(O)C(C)O2)=O)C(NC(C)=O)=C1O	Kitasatospora  sp. YINM00002	CQYYLLMDCYTFFG-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002889.2	actinomycin V	CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CC(=O)CN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C	Kitasatospora  sp. YINM00002	GQZJMUMSSGCVFS-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002889.3	actinomycin D	CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C	Kitasatospora  sp. YINM00002	RJURFGZVJUQBHK-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002205.0	phomacin D	CC1=C[C@H]2C=C(C)[C@@H](C)[C@H]3[C@H](CC(C)C)NC(=O)[C@@]23C(=O)CCC(=O)C[C@@H](CO)C1	Parastagonospora nodorum SN15	QTVNNEMBCMYHSR-CTPPTPPUSA-N	MIBiG4.0rc1
BGC0002205.1	phomacin E	CC1=C[C@H]2C=C(C)[C@@H](C)[C@H]3[C@H](CC(C)C)NC(=O)[C@@]23C(=O)CC(=O)C(=O)C[C@@H](CO)C1	Parastagonospora nodorum SN15	UEQMQQKCTPJFDD-LTNGKSFESA-N	MIBiG4.0rc1
BGC0000330.0	cupriachelin	CCCCCCCCCC(=O)N[C@@H]([C@H](O)C(O)=O)C(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@H](O)C(O)=O)C(=O)NCC(=O)N[C@@H](CCCN(O)C(=O)C[C@H](C)O)C(O)=O	Cupriavidus necator H16	NKYSSGMAMSGPMC-UBFCWUJISA-N	MIBiG4.0rc1
BGC0001045.0	spiruchostatin A	[H][C@]12CSSCC\C=C\C(CC(=O)N[C@H](C)C(=O)N1)OC(=O)CC(O)C(NC2=O)C(C)C	Pseudomonas sp. Q71576	XFLBOEMFLGLWFF-RCYPOCGFSA-N	MIBiG4.0rc1
BGC0003170.0	polymyxin P1	O=C(N[C@@H](CCNC1=O)C(N[C@@H](CCN)C(N[C@H](CC2=CC=CC=C2)C(N[C@@H]([C@H](O)C)C(N[C@@H](CCN)C(N[C@H](C(N[C@H]1[C@H](O)C)=O)CCN)=O)=O)=O)=O)=O)[C@@H](CCN)NC([C@@H](NC([C@@H](NC(CCCCC(C)CC)=O)CCN)=O)[C@H](O)C)=O	Paenibacillus polymyxa M1	YKYJELXCEPRFPA-JHACVJOSSA-N	MIBiG4.0rc1
BGC0003170.1	polymyxin P2	O=C(N[C@@H](CCNC1=O)C(N[C@@H](CCN)C(N[C@H](CC2=CC=CC=C2)C(N[C@@H]([C@H](O)C)C(N[C@@H](CCN)C(N[C@H](C(N[C@H]1[C@H](O)C)=O)CCN)=O)=O)=O)=O)=O)[C@@H](CCN)NC([C@@H](NC([C@@H](NC(CCCCC(C)C)=O)CCN)=O)[C@H](O)C)=O	Paenibacillus polymyxa M1	LIXLNNRTZNUNCH-BHNSAOKNSA-N	MIBiG4.0rc1
BGC0000955.0	althiomycin	COC1=CC(=O)N(C1)C(=O)C2CSC(=N2)C(CO)NC(=O)C3=CSC(=CN=O)N3	Myxococcus xanthus	NZGOIHZOTAJJCD-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002533.0	piscibactin	C[C@@]1(CSC(=N1)C[C@@H]([C@@H]2CS[C@@H](N2)[C@H]3CSC(=N3)C4=CC=CC=C4O)O)C(=O)O	Photobacterium damselae subsp. piscicida DI21	IHZPBBLBWDEMKS-PDEVRGGCSA-N	MIBiG4.0rc1
BGC0001738.0	phomasetin	[H][C@]12C[C@@H](C)CC[C@]1([H])[C@](C)([C@@H](\C=C\C=C\C)C(C)=C2)C(\O)=C1\C(=O)[C@@H](CO)N(C)C1=O	Pyrenochaetopsis sp.	GQYNYOOJEMDNNZ-KXBMYEHISA-N	MIBiG4.0rc1
BGC0001738.1	wakodecalines A	C[C@H]1CC[C@@]2([H])[C@](C=C[C@H]([C@@H](/C=C/[C@@H](O)C)[C@@H]3C(N([C@@H](C(O)=O)CO)C)=O)[C@]2(C)C3=O)([H])C1	Pyrenochaetopsis sp.	BCMPZBSCYHGBOV-CTKCPGFYSA-N	MIBiG4.0rc1
BGC0001738.2	wakodecalines B	C[C@H]1CC[C@@]2([H])[C@](C=C[C@H]([C@@H](/C=C/C(C)=O)[C@@H]3C(N([C@@H](C(O)=O)CO)C)=O)[C@]2(C)C3=O)([H])C1	Pyrenochaetopsis sp.	HXVHPQPZTZUTEG-YPRJHNCXSA-N	MIBiG4.0rc1
BGC0000406.0	phosphinothricin tripeptide	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCP(=O)(C)O)N	Streptomyces viridochromogenes	GINJFDRNADDBIN-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0000406.1	phosphinothricin	CP(=O)(CCC(C(=O)O)N)O	Streptomyces viridochromogenes	IAJOBQBIJHVGMQ-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002683.0	schizokinen	CC(=O)N(O)CCCNC(=O)CC(O)(CC(=O)NCCCN(O)C(C)=O)C(=O)O	Nostoc sp. PCC 7120 = FACHB-418	YILWWVUXGMGOAM-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002564.0	megapolibactin Acyc	CCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@H]1COC(=O)[C@@H](CCC[N+]([O-])=NO)NC(=O)[C@H](C)NC(=O)[C@@H](CCC[N+]([O-])=NO)NC(=O)[C@@H]([C@@H](C)O)NC1=O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	KGDZOMCKCJGCOA-HRUAGVTDSA-N	MIBiG4.0rc1
BGC0002564.1	megapolibactin Bcyc	CCCCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@H]1COC(=O)[C@@H](CCCN(O)N=O)NC(=O)[C@H](C)NC(=O)[C@@H](CCCN(O)N=O)NC(=O)[C@@H]([C@@H](C)O)NC1=O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	JIHJWZNIMIENRY-UDJPLWHASA-N	MIBiG4.0rc1
BGC0002564.2	megapolibactin A	CCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CCCN(O)N=O)C(=O)N[C@@H](C)C(=O)N[C@H](CCCN(O)N=O)C(=O)O)[C@@H](C)O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	IJKDECQEZBZGBZ-HRUAGVTDSA-N	MIBiG4.0rc1
BGC0002564.3	megapolibactin B	CCCCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CCCN(O)N=O)C(=O)N[C@@H](C)C(=O)N[C@H](CCCN(O)N=O)C(=O)O)[C@@H](C)O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	RGCKNHXAIUCLAC-UDJPLWHASA-N	MIBiG4.0rc1
BGC0002564.4	megapolibactin C	CCCCCCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CCCN(O)N=O)C(=O)N[C@@H](C)C(=O)N[C@H](CCCN(O)N=O)C(=O)O)[C@@H](C)O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	KOWVQDYFCAUUBM-CRXOGFNASA-N	MIBiG4.0rc1
BGC0002564.5	megapolibactin D	CCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CCCN(O)N=O)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCN(O)N=O)C(=O)O)[C@@H](C)O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	LKAAHWJXJKOYFO-PEFXTSJUSA-N	MIBiG4.0rc1
BGC0002564.6	megapolibactin E	CCCCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CCCN(O)N=O)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCN(O)N=O)C(=O)O)[C@@H](C)O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	WCZJBTAFPATOQP-SOOMBEQHSA-N	MIBiG4.0rc1
BGC0002564.7	megapolibactin F	CCCCCCCCCCC[C@@H](O)CC(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CCCN(O)N=O)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCN(O)N=O)C(=O)O)[C@@H](C)O)[C@@H](O)C(=O)O	Paraburkholderia megapolitana	NQISQRLTUDYJNV-SRCHHBQNSA-N	MIBiG4.0rc1
BGC0000949.0	A-500359 A	O[C@@H]1[C@H](OC)[C@@]([H])([C@H](C(N)=O)O[C@H]2OC(C(N[C@@H]3C(N[C@H](C)CCC3)=O)=O)=C[C@H](O)[C@@H]2O)O[C@H]1N(C=C4)C(NC4=O)=O	Streptomyces griseus	RVEJXOKUHHMFKS-BPJITGRLSA-N	MIBiG4.0rc1
BGC0000949.1	A-500359 B	O[C@@H]1[C@H](OC)[C@@]([H])([C@H](C(N)=O)O[C@H]2OC(C(N[C@@H]3C(NCCCC3)=O)=O)=C[C@H](O)[C@@H]2O)O[C@H]1N(C=C4)C(NC4=O)=O	Streptomyces griseus	BISOEENGZHMDEO-RLXIHFJVSA-N	MIBiG4.0rc1
BGC0002918.0	cocoyamide A	CC(CC(NC1=O)C(NC(CO)C(NC(C(CC)C)C(OCC(NC(C(NC(C(NC(C(C(CC)C)NC(C(CCC(N)=O)NC(C(CC(O)=O)NC(C(CC(C)C)NC(CC(O)CCCCCCC)=O)=O)=O)=O)=O)CC(C)C)=O)CCC(N)=O)=O)C(NC1CC(C)C)=O)=O)=O)=O)C	Pseudomonas cow5 	WTINGRXDSLFUKC-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0001233.0	feglymycin	CC(C)C(NC(=O)C(NC(=O)C(N)C1=CC=C(O)C=C1)C1=CC(O)=CC(O)=C1)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(O)=O)C(O)=O)C1=CC=C(O)C=C1)C1=CC(O)=CC(O)=C1)C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1)C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1)C1=CC(O)=CC(O)=C1	Streptomyces sp. DSM 11171	QJQKBRUTBCTBKE-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002073.0	dehydroxynocardamine	C1CCNC(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCC1)O)O	Corynebacterium propinquum	ABHHIGWFFMCQOC-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002117.0	potashchelin A	CCCCCCCCCC(O)CC(=O)N[C@H](C(=O)N[C@H](CO)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H]1CCCN(O)C1=O)[C@@H](C)O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O	Halomonas sp. MG34	WRQCDTBWGNVZFM-RZNIIMBFSA-N	MIBiG4.0rc1
BGC0002117.1	potashchelin B	CCCCCC/C=C\CCCC(=O)N[C@H](C(=O)N[C@H](CO)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H]1CCCN(O)C1=O)[C@@H](C)O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O	Halomonas sp. MG34	CPRFHUFTLRUMNV-HPBFKGMYSA-N	MIBiG4.0rc1
BGC0002117.2	potashchelin C	CCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@H](CO)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H]1CCCN(O)C1=O)[C@@H](C)O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O	Halomonas sp. MG34	SPBVGZGZHJKUJV-LGBMQZANSA-N	MIBiG4.0rc1
BGC0002117.3	potashchelin D	CCCCCC/C=C\CCCCCC(=O)N[C@H](C(=O)N[C@H](CO)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H]1CCCN(O)C1=O)[C@@H](C)O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O	Halomonas sp. MG34	GTPBRJNSBFUDNY-KWPSOIMCSA-N	MIBiG4.0rc1
BGC0002336.0	bolagladin A	COC(CCCC/C=C\CCCCCCC/C=C\C(=O)N/C=C/C(=O)N[C@H]1COC(=O)[C@H](CO)NC(=O)[C@H](CCO)NC(=O)[C@@H](C(C)C)NC1=O)(CC(=O)O)C(=O)O	Burkholderia gladioli	FOYVMAZXONLAFF-JSRAJUNHSA-N	MIBiG4.0rc1
BGC0002336.1	bolagladin B	CC[C@@H](C)[C@H]1NC(=O)[C@@H](NC(=O)/C=C/NC(=O)/C=C\CCCCCCC/C=C\CCCCC(CC(=O)O)(OC)C(=O)O)COC(=O)[C@H](CO)NC(=O)[C@H](CCO)NC1=O	Burkholderia gladioli	BPAWMVDVEWZKAP-GQZVVMBSSA-N	MIBiG4.0rc1
BGC0000367.0	gramicidin	C[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)CNC(=O)[C@H](C(C)C)NC=O	Brevibacillus brevis NBRC 100599	ZWCXYZRRTRDGQE-SORVKSEFSA-N	MIBiG4.0rc1
BGC0001059.0	zwittermicin A	NC(CO)C(O)CC(O)[C@@H](N)[C@@H](O)[C@H](O)C(=O)NC(CNC(N)=O)C(N)=O	Bacillus cereus	FYIPKJHNWFVEIR-WMNLMFOASA-N	MIBiG4.0rc1
BGC0001012.0	meridamycin	CC\C1=C/C[C@H](OC(=O)C2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H](CC[C@H]2C)C[C@H](O)[C@H](C)[C@@H](O)C[C@@H](O)C[C@H](O)\C(C)=C/[C@@H](C)CC(C)[C@@H]1O)C(\C)=C\[C@@H](C)[C@@H](C)O	Streptomyces violaceusniger	DGKUOWHAUIWQTM-XRWXWOGSSA-N	MIBiG4.0rc1
BGC0001461.0	Actinoidin B	O=C(O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C(NC(=O)C(NC(=O)C(N)C4=CC=C(O)C(Cl)=C4)C(O)C5=CC=C(OC=6C=C3C=C(OC7=CC=C(C=C7Cl)C2OC8OC(C)C(OC)C(N)C8)C6OC9OC(CO)C(O)C(O)C9OC%10OC(C)C(O)C(N)C%10)C=C5)CC=%11C=CC=CC%11)C=%12C=CC(O)=C(C%12)C%13=C(OC%14OC(CO)C(O)C(O)C%14O)C=C(O)C=C%131	Amycolatopsis keratiniphila subsp. nogabecina	VLQQRKXPWDSMMH-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002228.0	CIML B	O[C@@H](C/C=C/C(O1)=O)[C@@H]2[C@H](O2)[C@H](O)CCCCCCCCCCCCCC[C@H]1C	Colletotrichum incanum	IVOWOAHANFIDGS-DABURXIFSA-N	MIBiG4.0rc1
BGC0002228.1	CIML A	O[C@@H](C/C=C/C(O1)=O)/C=C/CCCCCCCCCCCCCCC[C@H]1C	Colletotrichum incanum	AVMINTCAFHYNFE-YTJQFVPCSA-N	MIBiG4.0rc1
BGC0002228.2	CIML D	C[C@@H]1CCCCCCCCCCCC[C@H](O)[C@H]2O[C@@H]2[C@@H](OP(=O)(O)OCC[N+](C)(C)C)C=CC=C(O)O1	Colletotrichum incanum	ZFOQFRWXAGFXFL-IWRPRKENSA-O	MIBiG4.0rc1
BGC0002228.3	CIML C	O=C(O1)/C=C/C[C@H](OP(OCC[N+](C)(C)C)(O)=O)/C=C/CCCCCCCCCCCCCCC[C@H]1C	Colletotrichum incanum	PMVRUGUVXFOKRT-BCYLQURHSA-O	MIBiG4.0rc1
BGC0003072.0	Fusahexin	CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CC[C@H]3O[C@H](C)[C@@H](NC1=O)C(=O)N32	Fusarium graminearum PH-1	KALBWDFILFPIEW-MGESPVMDSA-N	MIBiG4.0rc1
BGC0001023.0	myxochromide S1	C\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(=O)N(C)[C@H]1[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC1=O	Stigmatella aurantiaca	BHYCLFCOZPICKT-CNDSVILGSA-N	MIBiG4.0rc1
BGC0001147.1	distamycin	CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC=O	Streptomyces netropsis	UPBAOYRENQEPJO-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0001147.2	congocidine	CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NCCC(=N)N)C)NC(=O)CN=C(N)N	Streptomyces netropsis	IDBIFFKSXLYUOT-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0002493.0	parabactin	C[C@H]1OC(C2=CC=CC=C2O)=N[C@@H]1C(=O)N(CCCCNC(=O)C1=C(O)C(O)=CC=C1)CCCNC(=O)C1=C(O)C(O)=CC=C1	Paracoccus denitrificans PD1222	FRCJDPPXHQGEKS-BCHFMIIMSA-N	MIBiG4.0rc1
BGC0001698.3	nevaltophin D	CCC(C)C(=O)C(=O)N(C)[C@@H](C(C)C)C(=O)NCCC1=CNC2=CC=CC=C21	Xenorhabdus budapestensis	HLFLCRYVHOAXOU-FUBQLUNQSA-N	MIBiG4.0rc1
BGC0000991.0	epothilone	C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C	Sorangium cellulosum	QXRSDHAAWVKZLJ-PVYNADRNSA-N	MIBiG4.0rc1
BGC0002555.0	emerimicin V	CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@](C)(CC)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](CC1=CC=CC=C1)NC(C)=O)C(=O)NC(C)(C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCC(N)=O)C(=O)N[C@](C)(CC)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(C)(C)C(=O)N[C@H](CO)CC1=CC=CC=C1	Acremonium sp.	CYIGOEDJHMTHPD-KWSUPYHSSA-N	MIBiG4.0rc1
BGC0002555.1	emerimicin VI	CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](CC1=CC=CC=C1)NC(C)=O)C(=O)NC(C)(C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCC(N)=O)C(=O)N[C@](C)(CC)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(C)(C)C(=O)N[C@H](CO)CC1=CC=CC=C1	Acremonium sp.	HPSKOYMKFAIFRZ-AUPXWIRCSA-N	MIBiG4.0rc1
BGC0002555.2	emerimicin VII	CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@](C)(CC)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)NC(C)(C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCC(N)=O)C(=O)N[C@](C)(CC)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(C)(C)C(=O)N[C@H](CO)CC1=CC=CC=C1	Acremonium sp.	XNZNCJQPJKHTPR-TYIXHQEYSA-N	MIBiG4.0rc1
BGC0002555.3	emerimicin VIII	CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)NC(C)(C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCC(N)=O)C(=O)N[C@](C)(CC)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(C)(C)C(=O)N[C@H](CO)CC1=CC=CC=C1	Acremonium sp.	IXGDDEOWMDCTSR-RMNLLOOMSA-N	MIBiG4.0rc1
BGC0002555.4	emerimicin IX	CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@](C)(CC)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(C)(C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCC(N)=O)C(=O)N[C@](C)(CC)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(C)(C)C(=O)N[C@H](CO)CC1=CC=CC=C1	Acremonium sp.	XZIMXLSLLWNCNC-NXTDQQSXSA-N	MIBiG4.0rc1
BGC0002555.5	emerimicin X	CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(C)(C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCC(N)=O)C(=O)N[C@](C)(CC)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC(C)(C)C(=O)N[C@H](CO)CC1=CC=CC=C1	Acremonium sp.	ILFKIASPGGMGOF-CUJSTGIPSA-N	MIBiG4.0rc1
BGC0000978.0	cylindrospermopsin	C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=NC[C@H]1N23)[C@@H](C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O	Cylindrospermopsis raciborskii AWT205	LHJPHMKIGRLKDR-YUQKHPEDSA-N	MIBiG4.0rc1
